4.80303157246453e-08,2.11115178672117e-08,4.67939287318586e-08,2.16483613257878e-08,3.24922240224623e-08,1.47787346804762e-08,3.26517692883499e-08,1.6142806202879e-08,4.07554381354203e-08,2.17570459426497e-08,4.79417678889149e-08,3.76201683138788e-08,3.21823421245426e-08,4.68891556693052e-08,3.0301919196063e-08,5.33026280891136e-08,4.10048812682362e-08,7.27618498785887e-09,3.19347321919849e-08,4.71505359200819e-08,3.08184269215417e-08,1.34014896957524e-08,1.47671954664474e-08,5.20247880331226e-08,4.72831942488483e-08,3.90413390505273e-08,1.45111869187531e-08,2.2297726331999e-08,4.00000743638884e-08,4.7050136231519e-08,1.51675436654841e-08,4.80247877021611e-08,1.35651276877979e-08,2.12569091218029e-08,4.47030572559015e-08,2.20306333176268e-08,3.02305380728285e-08,3.23774997923465e-08,2.33914221325904e-08,6.33573904451623e-09,-8.57465920489631e-09,2.79499516864234e-08,-9.91491333479644e-11,7.64055130275665e-09,1.53534784885778e-08,3.19470387921683e-08,3.80542815037188e-08,1.41498190942002e-08,1.42851064310889e-08,3.12395229684626e-08,3.07124992104946e-08,3.77396531803242e-08,3.91838028690472e-08,3.6369016243043e-08,7.4911241654263e-09,1.46194167882641e-08,1.52896291183424e-08,1.7817484376792e-08,3.10168672967848e-08,3.64816088449516e-08,1.51579797602608e-08,4.06485582971072e-08,3.71197756976471e-08,4.81430646459557e-08,2.158263612273e-08,1.40033336037959e-08,4.61359661585448e-08,1.39421132416828e-08,1.38149260919818e-08,2.36166499689716e-08,4.57276314591581e-08,3.18860600145854e-08,1.72422289779206e-08,3.79839235620238e-08,3.37158780894242e-08,4.0243847365673e-08,2.96049478265559e-08,9.51260403780907e-09,1.33757538378632e-08,1.35023157099567e-08,3.96612591657686e-08,3.21281277138041e-08,-9.70246105680417e-10,1.67174789567071e-08,2.92305912807933e-08,4.64907259356551e-08,4.77327120051996e-08,1.35015483238021e-08,4.61537013052293e-08,4.66700242895968e-08,2.32747936479427e-08,2.11611421718771e-08,5.37258983968059e-08,1.54175268107792e-08,5.53858114926697e-08,3.78497020392388e-08,7.50777360281063e-08,1.54375925376371e-08,3.905267931259e-08,4.67193643771679e-08,7.98026178472355e-09,2.14055120295598e-08,4.68901220074258e-08,3.18902237950169e-08,4.5716959107267e-08,3.21332862540658e-08,3.09312753188351e-08,3.6750634535565e-08,3.00626936677872e-08,5.88106274790334e-09,3.26055840105255e-08,1.73668155412088e-08,4.42079084450597e-08,4.42218777152448e-08,7.06428693320049e-09,6.06364380928426e-09,1.36593456545597e-08,3.7187092516433e-08,2.14489261907147e-08,9.2316270183801e-09,2.32061552196683e-08,3.06342684552874e-08,3.74716364603955e-08,2.26294929461801e-08,4.74214232326631e-08,7.08303105056984e-09,1.42471776598541e-08,4.74247769943759e-08,1.65663465168109e-08,2.20460520949928e-08,2.34364136986187e-08,-8.58420889926492e-09,1.45330858458692e-08,2.38709958466643e-08,3.04922451732637e-08,3.79771876168888e-08,2.37892123777783e-08,4.79790713825423e-08,4.02842061930642e-08,6.38472386071953e-09,2.18653468664343e-08,2.45299105472441e-08,7.24372739568935e-09,8.8191995928355e-09,2.21697575852886e-08,-6.49821174647514e-09,3.1230371178026e-08,2.87757018213597e-08,2.19866080897191e-08,2.39795099332696e-08,-7.44482520076417e-09,2.1043888409622e-08,1.52585215573708e-08,3.94124839431242e-08,1.53617492060221e-08,2.11057908927614e-08,4.71084860009796e-08,2.31614194490248e-08,2.06119921131176e-08,4.01461619503607e-08,3.72861848063621e-08,2.93447186550111e-08,3.18555777312213e-08,3.17768638069538e-08,3.234688961129e-08,2.33867183396796e-08,1.45106753279833e-08,2.21756124574313e-08,3.14125401246201e-08,7.94577204032976e-09,1.47713734577337e-08,5.93092863709899e-09,1.54558819076556e-08,4.01086310830578e-08,2.18426805531635e-08,1.36585640575504e-08,3.86889524861544e-08,3.63651651014152e-08,2.15856204022202e-08,3.96679951109036e-08,3.9669373563811e-08,5.39265272436751e-08,2.07894856885105e-08,7.23954940440308e-09,2.95039939146591e-08,2.34167316648382e-08,4.70334384772286e-08,5.42218430155117e-08,2.13423021477865e-08,3.69901442809351e-08,1.48324375004449e-08,-2.73971068054379e-10,1.38359297352508e-08,-7.11651182427886e-10,5.32392192553743e-08,1.47042271692044e-08,3.08040597474246e-08,3.05943075318282e-08,3.95463644053962e-08,2.8658774908763e-08,2.83396417444237e-08,7.20545756394131e-09,3.05108187603764e-08,4.69714933615251e-08,3.32611875819566e-08,2.95145525797125e-08,3.15620525270788e-08,1.42952671922103e-08,2.24520562142061e-08,3.02693194953463e-08,4.79825956745117e-08,2.0975178927074e-08,4.02257711584753e-08,2.36422721400231e-08,1.70035008295599e-08,1.39535529797286e-08,3.78588822513848e-08,2.11556994145212e-08,2.44468623122884e-08,2.34468018334155e-08,4.01653039716621e-08,1.53677603975666e-08,1.69122529314336e-08,1.61723505698319e-08,1.62809357107108e-08,3.63235130862449e-08,2.31789130111792e-08,4.73447130389104e-08,3.95474160086451e-08,5.31578479012751e-08,3.14009298563178e-08,1.41848772727826e-08,-6.24967810836097e-09,2.15627977695476e-08,3.68405466133481e-08,4.61845814925255e-08,3.81118496761701e-08,3.84367808692332e-08,4.00007280632053e-08,1.62950186677335e-08,7.5061734605697e-09,3.20955138022327e-08,3.00770466310496e-08,3.25738511719464e-08,2.2266291921369e-08,4.65822722617304e-08,7.12915948497539e-09,5.52380328144864e-08,3.78904019271431e-08,2.29353531722154e-08,3.1948800938153e-08,1.35883482244026e-08,3.99761859171122e-08,1.35180044935623e-08,3.89020158308995e-08,3.17774180302877e-08,8.13253109299694e-09,4.68817944465627e-08,1.40597080644511e-08,3.07993701653686e-08,2.05207868475554e-08,4.76407535643375e-08,6.20951823293581e-09,4.43488659129798e-08,4.74254733262569e-08,1.49942849247964e-08,3.87737486562401e-08,4.61938185480903e-08,3.30721405816803e-08,4.07741680419349e-08,2.5940082082343e-08,1.50955088429328e-08,5.41660227781904e-08,5.46561693681724e-08,-1.3177867685954e-09,3.84347060844448e-08,3.96300379179593e-08,5.5128225540102e-08,2.32539889566397e-08,7.36832816983224e-10,3.97979533772741e-08,4.5712070573245e-08,4.63514737703008e-08,2.18965681142436e-08,2.98743287885372e-08,3.27512026387922e-08,2.12615844930042e-08,1.58564148478035e-08,8.06321054369619e-09,5.9685163478207e-09,1.40291831485229e-08,6.73080080559885e-09,1.52829215949168e-08,3.82670179988054e-08,2.33954580153295e-08,1.42983367368288e-08,3.26296714092678e-08,-7.52667972392373e-09,5.9249600781186e-09,4.01571327302008e-08,1.65332920687433e-08,5.45167324617069e-08,3.71693857914579e-08,2.26415011184145e-08,3.26392779470552e-08,3.84021348054375e-08,2.36305908174472e-08,3.109569490789e-08,3.12435162186375e-08,2.17318785189491e-08,3.78298068426375e-08,3.0845754395159e-08,2.96745383820962e-08,-6.37363939404167e-09,5.43913500905546e-08,2.18753513081538e-08,2.07157171416839e-08,4.66816629796085e-08,3.74335513697588e-08,3.26841416153911e-08,4.79153641208541e-08,4.6722604452043e-08,3.07790060105617e-08,7.96775623257417e-09,2.86360659629281e-08,3.74141393422178e-08,3.21936823866054e-08,3.23177005157049e-08,1.39444580327108e-08,3.8943952063164e-08,2.46496227873649e-08,2.07411261499146e-08,4.58935858205223e-08,2.13745181554259e-08,1.48301637636905e-08,3.80106683905979e-08,1.49016301520533e-08,4.74235690717251e-08,4.72086156833029e-08,2.14211581806012e-08,3.28332703247725e-08,2.10004884593218e-08,3.17856461151678e-08,3.30983738194846e-08,7.84531550834799e-09,4.67341862986359e-08,3.65593990636626e-08,3.87607315133209e-08,9.54401002672967e-10,2.22902372115641e-08,6.70303279548534e-09,2.09358432812223e-08,2.20054658939262e-08,2.95130746508221e-08,3.22675646202697e-08,1.66205182949852e-08,1.52185322122023e-08,3.96710220229579e-08,2.20677378592882e-08,1.30011699184251e-08,6.89287560362573e-09,2.46326692376897e-08,5.34629549520105e-08,6.84804035699926e-09,2.03925338837507e-08,4.68167513645312e-08,-1.40418876526383e-09,6.99986912877648e-09,1.40509541779466e-08,9.34998922730301e-09,1.68650871046339e-08,3.01487830256519e-08,3.2968415553114e-08,6.17011153281055e-09,2.9960915526317e-08,2.51418441621354e-08,6.95143427265066e-08,4.45135981408384e-08,5.22347818332491e-08,3.27207914097016e-08,5.4344525324268e-08,2.28435794724646e-08,1.33031363702685e-08,4.67210412580243e-08,2.29256897910091e-08,2.95043207643175e-08,2.11738608868473e-08,3.89839129866232e-08,7.344638675022e-09,1.415482131506e-08,4.6667267383782e-08,8.26338464321452e-09,1.44441543170615e-08,2.29629222303629e-08,3.1260157129509e-08,4.00513044951367e-08,4.00991950755269e-08,1.35007383050834e-08,6.85955114931858e-09,1.4165948414302e-08,5.92270055221888e-09,2.35600339237862e-08,1.52798236285889e-08,3.66292738362972e-08,3.04604839129752e-08,2.8492067372099e-08,4.60812970004554e-08,2.9203363283159e-08,-2.88281398752588e-10,4.77107562346646e-08,8.23273182959383e-09,4.67394301040258e-08,2.33749517519755e-08,3.70466892718468e-08,-8.14897305190243e-09,2.33882673228436e-08,3.9845758692536e-08,4.75425707691102e-08,2.42879423240083e-08,3.24014024499775e-08,3.21365547506502e-08,-3.91892740481126e-10,2.37140369563349e-08,7.08311631569813e-09,3.84518159535219e-08,2.32254393495168e-08,3.02990343925558e-08,-1.29854527131101e-09,4.79825388310928e-08,6.53963638796995e-09,5.39648254971326e-08,5.38815925210656e-08,3.0065351097619e-08,3.02833313980955e-08,1.60427333639745e-08,4.07474800567798e-08,4.58441888895322e-08,1.5116754070732e-08,6.69932376240467e-09,2.39461144246889e-08,3.92078334243706e-08,2.37031798633325e-08,2.15891020616255e-08,4.63857503518739e-08,1.36700322173056e-08,3.86444583000412e-08,2.98744282645202e-08,3.03582368132993e-08,3.21588942142625e-08,1.7990430478676e-08,3.27606244354683e-08,4.69825067739293e-08,4.56446400676214e-08,1.34705544496683e-08,2.17754489995059e-08,1.37616495976545e-08,2.36811104059598e-08,4.81328612522702e-08,3.70817190287198e-08,3.30637845991077e-08,8.75888872542419e-09,1.63822733156849e-08,2.49936817908747e-08,2.20115481397443e-08,3.14460635308933e-08,1.43240441730086e-08,1.34127304818321e-08,1.4687628890897e-08,1.40964857564541e-08,1.48111496400816e-08,4.53235600161861e-08,2.49804656959896e-08,4.75033630209509e-08,1.40548905847027e-08,2.16553246445983e-08,2.26214780241207e-08,2.14266009379571e-08,4.63594744815055e-08,2.29652954431003e-08,-8.97713903214026e-10,1.52913912643271e-08,5.51001875237489e-08,7.10889480615151e-09,4.47615065013451e-08,5.37881845730226e-08,3.95397705688083e-08,2.91929751483622e-08,3.85626179877363e-08,1.55314126004669e-08,7.18458181836468e-09,-8.45261638460215e-10,4.53259332289235e-08,5.49762546597776e-08,3.74444084627612e-08,2.53183429776982e-08,2.23666631882224e-08,2.9006415047661e-08,4.7054825813575e-08,3.72483839328197e-08,3.8320976614159e-08,7.26177518117765e-09,4.56806219517603e-08,2.1820753204338e-08,3.98809731905203e-08,3.17395034699075e-08,5.55038326410795e-08,1.67493254821238e-08,4.00319919435788e-08,2.9417975611068e-08,3.02588603062759e-08,2.26300755912234e-08,1.68808327316583e-08,7.34500815724459e-09,2.34497292694869e-08,5.32965458432955e-08,2.91974089350333e-08,2.13667448178967e-08,4.00441138026508e-08,2.26814336201642e-08,6.02437921770616e-09,2.39298003634758e-08,3.14387307298603e-08,5.90898707741871e-09,4.59553177734051e-08,1.64611293484995e-08,1.52798520502984e-08,1.48251331211213e-08,7.04807234797045e-09,5.39871365390354e-08,3.26454738797111e-08,6.05552941124188e-09,4.01986426368239e-08,6.15844442108937e-09,-5.94283733335033e-10,2.46119498115149e-08,4.67720155938878e-08,5.33885753384311e-08,5.24154160075341e-08,3.11433296928953e-08,2.43106796915527e-08,3.65173775662697e-08,2.07421777531636e-08,3.0704242703905e-08,4.58230857702802e-08,2.47142821763191e-08,3.11905807848234e-08,1.38423246198727e-08,1.48803138699805e-08,5.80706682740129e-09,4.6132811348798e-08,8.43085956603318e-09,-6.90050683260779e-10,1.37005713440885e-08,3.81491673806522e-08,1.67471370104977e-08,1.440430708044e-08,2.12765911555834e-08,4.54754740530916e-08,2.16968771837855e-08,2.40714115307128e-08,3.05049638882338e-08,2.13680806382399e-08,2.3841522533985e-08,3.11542152076072e-08,4.55429898238435e-08,4.48929142748966e-08,4.67351242150471e-08,3.7870449887123e-08,4.71887489084111e-08,3.16506998387922e-08,3.70218913303688e-08,6.21199802708361e-08,3.94292527516882e-08,5.38424558271799e-08,4.56445974350572e-08,1.55821453518001e-08,2.91260420226536e-08,2.9513927302105e-08,3.82416089905746e-08,2.42986430976089e-08,4.70733709789783e-08,5.43010116871301e-08,1.34059234824235e-08,2.16782325423992e-08,1.38717552999879e-08,5.524633195364e-08,2.34770993756683e-08,1.69846003927887e-08,3.89263448141719e-08,2.12478852290587e-08,1.45664245110311e-08,6.61754029351869e-09,6.6150249722341e-09,3.87455685313398e-08,4.60829028270382e-08,5.42874545317318e-08,3.2125640814229e-08,2.51370551040964e-08,2.28088197218312e-08,1.28835608848021e-09,3.84269469577703e-08,2.31319603472002e-08,-7.81957965045876e-09,3.81826765760707e-08,3.95326651414507e-08,3.76415982827893e-08,3.62867496050967e-08,7.27037274828035e-09,1.42363631994158e-08,4.70496530624587e-08,3.25965032743625e-08,2.98411322319225e-08,2.91764337134737e-08,3.77265081397127e-08,2.41239632714496e-08,6.07212768954923e-09,3.28116698256053e-08,4.69436400862833e-08,4.74415742246492e-08,4.83486246594111e-08,3.21689839211103e-08,1.33908173438613e-08,3.28782050473819e-08,4.67217518007601e-08,1.33534996393792e-08,4.6239193807196e-08,2.40326158973403e-08,-1.04719788396324e-09,6.14395077036534e-08,3.14824575298189e-08,1.4215245869309e-08,2.84326517885347e-08,2.13139799143391e-08,4.78391370961617e-08,1.47076661960455e-08,7.16812564860447e-09,4.68832439537437e-08,4.70844412348015e-08,4.09624334452019e-08,1.42234739541891e-08,-1.72946101884008e-10,5.30219352867789e-08,3.26543556639081e-08,1.38467868282532e-08,1.46712721971198e-08,1.67779035109561e-08,4.66019258738015e-08,-3.01966451843327e-10,2.14836859413481e-08,3.66791255146381e-08,1.00365298294491e-08,6.98278768140881e-10,2.95896143143182e-08,6.43538555777923e-10,5.84489612265315e-09,3.99749922053161e-08,1.53979016204175e-08,2.20105391690595e-08,2.2370727492671e-10,4.7194490093716e-08,2.14284909816342e-08,1.36495259539515e-08,2.50120422151667e-08,2.1685778506253e-08,4.61307934074284e-08,1.37193865157315e-08,3.5804021081276e-08,3.9831590470385e-08,4.00170847569825e-08,3.07063459104029e-08,5.47516236792944e-08,1.46207952411714e-08,5.53950769699441e-08,1.35385249677711e-08,3.61014684813199e-08,1.32297230948097e-08,1.43624419024491e-08,5.33778887756853e-08,2.93564283992964e-08,4.74925059279485e-08,2.07205914648512e-08,1.41405394060712e-08,3.60143275202063e-08,2.18162199416838e-08,2.5472587594777e-08,6.86861767462688e-09,6.51635900794645e-09,3.92421242167984e-08,5.54392016738348e-08,3.67086983033005e-08,3.87224190490087e-08,6.90504009526194e-09,3.89715637538757e-08,3.76236641841388e-08,2.3475720922761e-08,3.89551217949702e-08,7.12648784428893e-09,3.96724999518483e-08,6.90164370098501e-09,2.17526974211069e-08,3.17398871629848e-08,2.2018696199666e-08,3.17403845428998e-08,1.50537573517795e-08,4.59865816537786e-08,4.72459618094945e-08,3.92792856018787e-08,4.78060826480942e-08,8.9710994188863e-09,4.55830502232857e-08,5.34165565113653e-08,3.80706950409149e-08,2.21607479033992e-08,2.47337368364242e-08,5.47427276842427e-08,4.66288412326321e-08,2.849276370398e-10,2.39864021978065e-08,3.90070908906637e-08,3.16067030325939e-08,4.0353071995014e-08,3.08559577888445e-08,3.14075663254698e-08,1.40495188816203e-08,1.41032217015891e-08,2.88783468249676e-08,4.75697561341804e-08,6.94983270932426e-09,2.97763307344212e-08,2.13164241813502e-08,2.10174704307065e-08,5.44877991615067e-08,4.74568508934681e-08,2.18985718447584e-08,2.99293390071398e-08,2.13187121289593e-08,2.09972483844467e-08,3.96162391780308e-08,3.24958620012694e-08,2.42450539644778e-08,1.32904744987172e-08,7.08526215476013e-09,7.47220951780037e-09,6.63956711832725e-09,4.57477398185802e-08,3.17849924158509e-08,5.50413972177921e-08,4.70887755454896e-08,2.23452474301666e-08,1.58695030449962e-08,3.0067596412664e-08,9.65087565418798e-09,2.95995619126188e-08,3.89887588880811e-08,2.91798727403147e-08,5.47070015954887e-08,4.06296010169171e-08,3.78564521952285e-08,4.85435123209754e-08,6.61749766095454e-09,3.96977668515319e-08,2.80170553423886e-08,6.83306211612944e-09,8.02478439254628e-09,2.46473490506105e-08,3.09632071093802e-08,2.86033667862284e-08,2.23131593202197e-08,2.26559109250957e-08,1.41340734671758e-08,2.20800018269074e-08,2.95783735282384e-08,1.45295757647546e-08,5.54453407630717e-08,3.20517301588552e-08,3.23952207281764e-08,4.45368186774431e-10,3.27610649719645e-08,6.28670164815048e-08,3.02319307365906e-08,5.575304840022e-08,1.30663977415679e-08,2.208935256931e-10,1.32529294205597e-08,4.71500243293121e-08,3.26469944411656e-08,4.0330618844564e-08,3.93588521774291e-08,2.97163325058136e-08,2.22762963630885e-08,4.03548483518534e-08,3.17328954224649e-08,6.25007601229299e-10,3.00163378597063e-08,2.15565876260371e-08,2.36497186278939e-08,1.42078988574212e-08,6.77192701914464e-09,2.21693738922113e-08,3.99127912942276e-08,5.41271560905443e-08,4.00594899474527e-08,2.34262103049332e-08,3.87419873959516e-08,4.68477452386651e-08,3.75350879266989e-08,7.04402225437661e-09,3.19065804887941e-08,4.5075523757987e-08,2.33111876468683e-08,3.86300342825052e-08,4.78804054182547e-08,2.88334121023581e-08,2.34057040415792e-08,1.44467975360385e-08,4.7219387511177e-08,8.6979525804054e-09,1.02990895811672e-08,1.40898350764473e-08,5.13293940684889e-08,3.73277231346947e-08,2.95400894856357e-08,4.45242847035843e-08,3.85058740448585e-08,4.787689533714e-08,3.26553362128834e-08,2.41951880752822e-08,7.35911953597679e-09,3.94600192521466e-08,3.63322385510401e-08,3.19030704076795e-08,4.65414444761336e-08,4.01591790932798e-08,3.23474722563333e-08,2.1427553065223e-08,5.48255059129588e-08,3.27377449593769e-08,4.6158859845491e-08,4.01984436848579e-08,2.16984830103684e-08,3.98092794284821e-08,1.60506345991962e-08,4.41780656501578e-08,4.73739021344954e-08,1.13462306217116e-09,4.77938044696202e-08,3.92383725511536e-08,2.49821852094101e-08,2.16705160482888e-08,1.41064333547547e-08,5.49328831311868e-08,4.55854376468778e-08,4.69103014211214e-08,1.67452469668206e-08,3.03422638125994e-08,1.32078810111125e-08,2.88177375296073e-08,3.94991559460323e-08,2.50171865445736e-08,5.43947322739768e-08,2.21904770114634e-08,4.50546338015556e-08,4.05595130814618e-08,3.11885344217444e-08,3.25687210533943e-08,6.3738525568624e-09,1.56067443413122e-08,2.96548705591704e-08,2.15454747376498e-08,5.85296788813139e-09,7.27575866221741e-09,5.44246745448618e-08,4.77944297472277e-08,1.55143027313898e-08,2.49528113727138e-08,1.48675383115915e-08,2.18558255937751e-08,7.26832638520136e-09,2.93836279752213e-08,3.87275633784157e-08,3.2786388715067e-08,4.75746020356382e-08,2.07314911904177e-08,2.33227694934612e-08,1.56645114657294e-08,2.21699423263999e-08,2.13679811622569e-08,2.2634040419689e-08,5.42074189979758e-08,9.58419832386426e-09,3.85955303272567e-08,4.01535942273767e-08,4.74187515919766e-08,3.03575689031277e-08,-1.34009781049826e-09,1.71424829886746e-08,2.17205524677411e-08,1.42451597184845e-08,3.9421877318091e-08,2.43500153374043e-08,4.44929213472278e-08,3.78175428750183e-08,1.46625893648888e-08,1.36679290108077e-08,1.43724179224591e-08,3.26403721828683e-08,2.04826022809357e-08,1.45488598946031e-08,2.14782431839922e-08,3.01201339425461e-08,2.25343796955713e-08,3.26967040109594e-08,3.94775838685746e-08,-1.30258115405013e-09,4.00065260919291e-08,4.64843026293238e-08,3.63171182016231e-08,7.17626846835628e-09,2.18491891246231e-08,2.14459987546434e-08,2.51767602321706e-08,3.21679181070067e-08,1.74471495029138e-08,3.55262557150127e-08,4.49150121539788e-08,4.64247875697765e-08,3.97122050799226e-08,6.90769752509368e-09,6.28502334620862e-08,2.13969428841665e-08,-7.28192617316381e-09,4.81463331425402e-08,3.03151068692387e-08,2.90652053536178e-08,2.15887183685481e-08,1.33587008122049e-08,8.24631740670156e-09,5.28519876752398e-08,2.18783071659345e-08,6.99903068834828e-09,2.48016363002534e-08,-2.28112639888423e-10,4.08466434009824e-08,7.89255238942133e-09,5.4607838251286e-08,2.12694573065164e-08,7.02573288435815e-09,5.34557642595246e-08,2.39023592030208e-08,4.08631137815973e-08,4.02598914206465e-08,3.91805059507533e-08,1.46979317605656e-08,3.25167235359913e-08,3.07564533841287e-08,1.39128530918242e-09,4.65505536340061e-08,5.55751569208951e-08,2.21010907353048e-08,1.47486929336083e-08,5.75724357076979e-09,3.22176845202193e-08,2.93095610004457e-08,3.04428340314189e-08,7.46381090266368e-09,7.34365812604665e-09,3.74587614260236e-08,9.38658217819466e-09,2.93267135020869e-08,2.21663896127211e-08,6.78583944591082e-09,4.63535485550892e-08,5.40040900887107e-08,4.00812325551669e-08,2.970004686631e-08,2.1460536459017e-08,1.53861918761322e-08,2.15640199030531e-08,4.61373304005974e-08,4.57557405297848e-08,2.46300686512768e-08,1.50067478443816e-08,3.97092776438512e-08,2.33414141348476e-08,2.5838787109933e-08,3.72011754734558e-10,2.13712354479867e-08,-7.48238448977645e-09,6.18882438629953e-08,2.08452632932676e-08,1.67042912835313e-08,2.16723350376924e-08,1.37659270649237e-08,1.57918691456871e-08,1.43116096751328e-08,2.05463379643334e-08,7.19552417649538e-09,3.8711377214895e-08,1.51285632910003e-08,6.88724810515851e-09
